# omg dos_tot, dos_biomol
   145.500   0.0009345   0.0003979
   146.500   0.0013398   0.0005184
   147.500   0.0006438   0.0002265
   148.500   0.0004878   0.0002842
   149.500   0.0006936   0.0003667
   150.500   0.0008625   0.0004031
   151.500   0.0006251   0.0003464
   152.500   0.0008989   0.0004706
   153.500   0.0004823   0.0002468
   154.500   0.0009447   0.0005600
   155.500   0.0008808   0.0005665
   156.500   0.0008259   0.0003933
   157.500   0.0008939   0.0005513
   158.500   0.0009264   0.0004603
   159.500   0.0010775   0.0005301
   160.500   0.0009714   0.0004959
   161.500   0.0004415   0.0003081
   162.500   0.0005620   0.0004205
   163.500   0.0003122   0.0002013
   164.500   0.0008341   0.0005241
   165.500   0.0010891   0.0007731
   166.500   0.0006422   0.0004348
   167.500   0.0005467   0.0003761
   168.500   0.0008924   0.0005582
   169.500   0.0010782   0.0005573
   170.500   0.0011779   0.0006914
   171.500   0.0007639   0.0005482
   172.500   0.0010887   0.0006132
   173.500   0.0004424   0.0002335
   174.500   0.0012177   0.0007112
   175.500   0.0012916   0.0008316
   176.500   0.0006033   0.0004072
   177.500   0.0005259   0.0003500
   178.500   0.0011233   0.0008454
   179.500   0.0015141   0.0011524
   180.500   0.0011621   0.0009144
   181.500   0.0006403   0.0004783
   182.500   0.0011301   0.0007865
   183.500   0.0014909   0.0010541
   184.500   0.0009839   0.0006654
   185.500   0.0006940   0.0005025
   186.500   0.0010475   0.0007295
   187.500   0.0011004   0.0006522
   188.500   0.0009459   0.0005710
   189.500   0.0012566   0.0008883
   190.500   0.0011844   0.0008834
   191.500   0.0011278   0.0008392
   192.500   0.0011027   0.0007328
   193.500   0.0007165   0.0004810
   194.500   0.0003897   0.0002222
   195.500   0.0006652   0.0004081
   196.500   0.0006074   0.0003852
   197.500   0.0003964   0.0002476
   198.500   0.0008470   0.0004353
   199.500   0.0008460   0.0004524
   200.500   0.0007723   0.0004732
   201.500   0.0010453   0.0005891
   202.500   0.0002854   0.0001589
   203.500   0.0008245   0.0001346
   204.500   0.0004923   0.0002319
   205.500   0.0005564   0.0003672
   206.500   0.0007236   0.0005120
   207.500   0.0007343   0.0004433
   208.500   0.0011088   0.0007141
   209.500   0.0003320   0.0002102
   210.500   0.0001466   0.0000517
   211.500   0.0007715   0.0002711
   212.500   0.0005060   0.0001780
   213.500   0.0010185   0.0003016
   214.500   0.0004308   0.0001320
   215.500   0.0001310   0.0000535
   216.500   0.0006689   0.0002605
   217.500   0.0009224   0.0004487
   218.500   0.0006287   0.0003361
   219.500   0.0011322   0.0006074
   220.500   0.0010293   0.0005112
   221.500   0.0010422   0.0005526
   222.500   0.0002192   0.0001270
   223.500   0.0000256   0.0000092
   224.500   0.0007490   0.0002466
   225.500   0.0001864   0.0000596
   226.500   0.0002631   0.0000768
   227.500   0.0007040   0.0002093
   228.500   0.0009057   0.0004380
   229.500   0.0011747   0.0004859
   230.500   0.0006628   0.0002952
   231.500   0.0005034   0.0002151
   232.500   0.0012092   0.0004284
   233.500   0.0009977   0.0003733
   234.500   0.0011938   0.0004862
   235.500   0.0000904   0.0000456
   236.500   0.0005610   0.0003852
   237.500   0.0006101   0.0004065
   238.500   0.0006978   0.0004234
   239.500   0.0009276   0.0005777
   240.500   0.0011409   0.0006231
   241.500   0.0011643   0.0006523
   242.500   0.0006178   0.0003469
   243.500   0.0008139   0.0005586
   244.500   0.0008545   0.0004611
   245.500   0.0008110   0.0004249
   246.500   0.0006948   0.0003900
   247.500   0.0007567   0.0004360
   248.500   0.0008427   0.0005177
   249.500   0.0006426   0.0003445
   250.500   0.0005218   0.0002665
   251.500   0.0010857   0.0006348
   252.500   0.0013716   0.0007908
   253.500   0.0004599   0.0002766
   254.500   0.0007276   0.0005266
   255.500   0.0003502   0.0001564
   256.500   0.0008410   0.0004504
   257.500   0.0012978   0.0009488
   258.500   0.0004410   0.0002713
   259.500   0.0000349   0.0000234
   260.500   0.0008309   0.0005408
   261.500   0.0012564   0.0006579
   262.500   0.0013960   0.0009673
   263.500   0.0004197   0.0002522
   264.500   0.0013697   0.0006611
   265.500   0.0014658   0.0008138
   266.500   0.0008391   0.0006579
   267.500   0.0005007   0.0003529
   268.500   0.0010257   0.0006541
   269.500   0.0004691   0.0002529
   270.500   0.0000007   0.0000003
   271.500   0.0002820   0.0002113
   272.500   0.0009432   0.0007084
   273.500   0.0006721   0.0005137
   274.500   0.0000238   0.0000184
   275.500   0.0001059   0.0000562
   276.500   0.0008767   0.0004636
   277.500   0.0007334   0.0004021
   278.500   0.0002413   0.0001331
   279.500   0.0009106   0.0003292
   280.500   0.0012893   0.0002516
   281.500   0.0007560   0.0002937
   282.500   0.0008030   0.0002692
   283.500   0.0007412   0.0002425
   284.500   0.0006578   0.0001667
   285.500   0.0005656   0.0001223
   286.500   0.0005110   0.0000880
   287.500   0.0005647   0.0001083
   288.500   0.0009026   0.0002948
   289.500   0.0008578   0.0006764
   290.500   0.0005080   0.0004172
   291.500   0.0005031   0.0004135
   292.500   0.0003975   0.0002661
   293.500   0.0005572   0.0003791
   294.500   0.0000056   0.0000039
   295.500   0.0000000   0.0000000
   296.500   0.0000995   0.0000173
   297.500   0.0011292   0.0003369
   298.500   0.0015812   0.0007736
   299.500   0.0004992   0.0001557
   300.500   0.0005273   0.0001662
   301.500   0.0006389   0.0001579
   302.500   0.0003286   0.0000779
   303.500   0.0002985   0.0001605
   304.500   0.0017879   0.0008133
   305.500   0.0009778   0.0004597
   306.500   0.0014474   0.0005643
   307.500   0.0010903   0.0004520
   308.500   0.0001897   0.0000773
   309.500   0.0008053   0.0004772
   310.500   0.0008215   0.0002470
   311.500   0.0004388   0.0001191
   312.500   0.0007553   0.0002306
   313.500   0.0000382   0.0000107
   314.500   0.0003615   0.0001203
   315.500   0.0013063   0.0005162
   316.500   0.0002541   0.0000942
   317.500   0.0005966   0.0004858
   318.500   0.0009508   0.0006029
   319.500   0.0008269   0.0005208
   320.500   0.0013196   0.0008823
   321.500   0.0008246   0.0004761
   322.500   0.0006192   0.0003516
   323.500   0.0006618   0.0003703
   324.500   0.0009325   0.0006964
   325.500   0.0008764   0.0004812
   326.500   0.0003896   0.0002093
   327.500   0.0006287   0.0003698
   328.500   0.0004852   0.0002862
   329.500   0.0004941   0.0002959
   330.500   0.0006302   0.0001960
   331.500   0.0008581   0.0002420
   332.500   0.0009713   0.0002875
   333.500   0.0006027   0.0001983
   334.500   0.0007743   0.0002628
   335.500   0.0007101   0.0002137
   336.500   0.0002574   0.0000708
   337.500   0.0006709   0.0002818
   338.500   0.0019741   0.0009463
   339.500   0.0012009   0.0006158
   340.500   0.0006878   0.0003005
   341.500   0.0002651   0.0001141
   342.500   0.0001484   0.0000446
   343.500   0.0007819   0.0002351
   344.500   0.0000340   0.0000100
   345.500   0.0007415   0.0002353
   346.500   0.0013156   0.0006688
   347.500   0.0011141   0.0005825
   348.500   0.0006712   0.0002028
   349.500   0.0008136   0.0002467
   350.500   0.0001442   0.0000436
   351.500   0.0000000   0.0000000
   352.500   0.0000353   0.0000081
   353.500   0.0005874   0.0001035
   354.500   0.0005487   0.0001778
   355.500   0.0005988   0.0003274
   356.500   0.0001805   0.0000951
   357.500   0.0005187   0.0002940
   358.500   0.0008439   0.0004371
   359.500   0.0010259   0.0004702
   360.500   0.0005424   0.0002283
   361.500   0.0007830   0.0003832
   362.500   0.0002330   0.0001074
   363.500   0.0007986   0.0003398
   364.500   0.0003663   0.0000812
   365.500   0.0010589   0.0002061
   366.500   0.0008120   0.0001263
   367.500   0.0010211   0.0002054
   368.500   0.0006021   0.0002451
   369.500   0.0000108   0.0000043
   370.500   0.0003122   0.0000750
   371.500   0.0009608   0.0002592
   372.500   0.0006411   0.0001962
   373.500   0.0000064   0.0000019
   374.500   0.0000000   0.0000000
   375.500   0.0000097   0.0000071
   376.500   0.0005244   0.0003786
   377.500   0.0004237   0.0003054
   378.500   0.0001862   0.0000371
   379.500   0.0008407   0.0001678
   380.500   0.0012281   0.0003158
   381.500   0.0008363   0.0002587
   382.500   0.0009886   0.0005191
   383.500   0.0008569   0.0005370
   384.500   0.0007604   0.0004243
   385.500   0.0002244   0.0000940
   386.500   0.0007756   0.0002893
   387.500   0.0006796   0.0001910
   388.500   0.0003113   0.0000737
   389.500   0.0003735   0.0002058
   390.500   0.0013777   0.0007932
   391.500   0.0002200   0.0001367
   392.500   0.0005172   0.0003822
   393.500   0.0004898   0.0003455
   394.500   0.0008029   0.0006004
   395.500   0.0007439   0.0005698
   396.500   0.0009927   0.0007443
   397.500   0.0002545   0.0001882
   398.500   0.0006446   0.0001880
   399.500   0.0003465   0.0001172
   400.500   0.0006846   0.0004783
   401.500   0.0002381   0.0001722
   402.500   0.0000002   0.0000002
   403.500   0.0002934   0.0001670
   404.500   0.0007067   0.0003930
   405.500   0.0007950   0.0002017
   406.500   0.0001878   0.0000518
   407.500   0.0010731   0.0003701
   408.500   0.0008712   0.0003077
   409.500   0.0007398   0.0003910
   410.500   0.0009824   0.0004236
   411.500   0.0006181   0.0003154
   412.500   0.0004553   0.0002509
   413.500   0.0000542   0.0000407
   414.500   0.0013680   0.0009353
   415.500   0.0008392   0.0005390
   416.500   0.0006159   0.0004500
   417.500   0.0000072   0.0000053
   418.500   0.0000000   0.0000000
   419.500   0.0000000   0.0000000
   420.500   0.0002813   0.0002091
   421.500   0.0014647   0.0010105
   422.500   0.0010504   0.0005384
   423.500   0.0000860   0.0000424
   424.500   0.0001074   0.0000143
   425.500   0.0008095   0.0001091
   426.500   0.0000440   0.0000060
   427.500   0.0000054   0.0000002
   428.500   0.0005788   0.0000260
   429.500   0.0009597   0.0000651
   430.500   0.0003985   0.0000309
   431.500   0.0007256   0.0000255
   432.500   0.0010722   0.0000453
   433.500   0.0001027   0.0000045
   434.500   0.0002428   0.0000100
   435.500   0.0007861   0.0000314
   436.500   0.0008346   0.0000252
   437.500   0.0000584   0.0000018
   438.500   0.0000000   0.0000000
   439.500   0.0000000   0.0000000
   440.500   0.0000000   0.0000000
   441.500   0.0000000   0.0000000
   442.500   0.0000000   0.0000000
   443.500   0.0001536   0.0000078
   444.500   0.0007735   0.0000406
   445.500   0.0000338   0.0000018
   446.500   0.0000000   0.0000000
   447.500   0.0000000   0.0000000
   448.500   0.0000000   0.0000000
   449.500   0.0000000   0.0000000
   450.500   0.0000051   0.0000004
   451.500   0.0005231   0.0000444
   452.500   0.0004573   0.0000353
   453.500   0.0008205   0.0000397
   454.500   0.0008757   0.0000525
   455.500   0.0001926   0.0000091
   456.500   0.0000081   0.0000003
   457.500   0.0000000   0.0000000
   458.500   0.0000000   0.0000000
   459.500   0.0000238   0.0000049
   460.500   0.0007273   0.0001636
   461.500   0.0007040   0.0001350
   462.500   0.0007694   0.0003023
   463.500   0.0008205   0.0005615
   464.500   0.0007132   0.0003976
   465.500   0.0009450   0.0003301
   466.500   0.0007359   0.0005043
   467.500   0.0005361   0.0004071
   468.500   0.0007316   0.0004828
   469.500   0.0003417   0.0000865
   470.500   0.0010606   0.0003494
   471.500   0.0007601   0.0004323
   472.500   0.0009369   0.0006205
   473.500   0.0007513   0.0005258
   474.500   0.0003336   0.0001173
   475.500   0.0006024   0.0002241
   476.500   0.0008040   0.0002291
   477.500   0.0009737   0.0005640
   478.500   0.0001780   0.0001247
   479.500   0.0000000   0.0000000
   480.500   0.0000000   0.0000000
   481.500   0.0000019   0.0000017
   482.500   0.0002081   0.0001846
   483.500   0.0004208   0.0003796
   484.500   0.0003196   0.0002898
   485.500   0.0001707   0.0000962
   486.500   0.0007293   0.0003496
   487.500   0.0006483   0.0003559
   488.500   0.0003884   0.0002331
   489.500   0.0005498   0.0000491
   490.500   0.0004034   0.0000362
   491.500   0.0000023   0.0000002
   492.500   0.0000102   0.0000016
   493.500   0.0007097   0.0001103
   494.500   0.0002623   0.0000576
   495.500   0.0007763   0.0007318
   496.500   0.0003110   0.0002969
   497.500   0.0007969   0.0007699
   498.500   0.0007378   0.0006869
   499.500   0.0004037   0.0003754
   500.500   0.0007686   0.0007199
   501.500   0.0004379   0.0004099
   502.500   0.0005466   0.0005101
   503.500   0.0000235   0.0000051
   504.500   0.0007364   0.0000615
   505.500   0.0002046   0.0000167
   506.500   0.0000000   0.0000000
   507.500   0.0000000   0.0000000
   508.500   0.0000000   0.0000000
   509.500   0.0000000   0.0000000
   510.500   0.0001144   0.0000689
   511.500   0.0008035   0.0004856
   512.500   0.0000430   0.0000262
   513.500   0.0000000   0.0000000
   514.500   0.0000169   0.0000039
   515.500   0.0006269   0.0001689
   516.500   0.0003301   0.0000899
   517.500   0.0002414   0.0000121
   518.500   0.0006816   0.0000168
   519.500   0.0002769   0.0000326
   520.500   0.0006915   0.0000822
   521.500   0.0001192   0.0000517
   522.500   0.0008044   0.0004072
   523.500   0.0001811   0.0000666
   524.500   0.0005710   0.0001716
   525.500   0.0002172   0.0000699
   526.500   0.0000985   0.0000224
   527.500   0.0006776   0.0000876
   528.500   0.0001276   0.0000156
   529.500   0.0001012   0.0000078
   530.500   0.0000014   0.0000001
   531.500   0.0000000   0.0000000
   532.500   0.0000000   0.0000000
   533.500   0.0000018   0.0000001
   534.500   0.0001049   0.0000043
   535.500   0.0000316   0.0000013
   536.500   0.0003843   0.0000213
   537.500   0.0006027   0.0000506
   538.500   0.0007014   0.0001212
   539.500   0.0000947   0.0000155
   540.500   0.0000000   0.0000000
   541.500   0.0000000   0.0000000
   542.500   0.0000000   0.0000000
   543.500   0.0000000   0.0000000
   544.500   0.0000000   0.0000000
   545.500   0.0000000   0.0000000
   546.500   0.0002453   0.0000983
   547.500   0.0006818   0.0002874
   548.500   0.0000340   0.0000175
   549.500   0.0001249   0.0000578
   550.500   0.0011125   0.0005468
   551.500   0.0006367   0.0003668
   552.500   0.0002618   0.0001546
   553.500   0.0008059   0.0005227
   554.500   0.0008459   0.0007526
   555.500   0.0000557   0.0000484
   556.500   0.0004399   0.0003941
   557.500   0.0005738   0.0004994
   558.500   0.0013693   0.0009198
   559.500   0.0005118   0.0003307
   560.500   0.0005844   0.0004786
   561.500   0.0003617   0.0002911
   562.500   0.0000000   0.0000000
   563.500   0.0000114   0.0000026
   564.500   0.0002825   0.0001737
   565.500   0.0007788   0.0007057
   566.500   0.0005893   0.0003682
   567.500   0.0011200   0.0006951
   568.500   0.0002892   0.0001956
   569.500   0.0007777   0.0005750
   570.500   0.0008907   0.0008265
   571.500   0.0011628   0.0008665
   572.500   0.0007870   0.0007104
   573.500   0.0005502   0.0004280
   574.500   0.0004389   0.0003156
   575.500   0.0001037   0.0000639
   576.500   0.0007548   0.0004813
   577.500   0.0001276   0.0000911
   578.500   0.0007212   0.0005472
   579.500   0.0009003   0.0007835
   580.500   0.0003897   0.0003499
   581.500   0.0007662   0.0006293
   582.500   0.0001526   0.0001244
   583.500   0.0005485   0.0004580
   584.500   0.0003711   0.0002849
   585.500   0.0006786   0.0006146
   586.500   0.0007134   0.0006435
   587.500   0.0007912   0.0005920
   588.500   0.0005558   0.0002680
   589.500   0.0001154   0.0000113
   590.500   0.0000030   0.0000002
   591.500   0.0000424   0.0000340
   592.500   0.0000970   0.0000783
   593.500   0.0006887   0.0006122
   594.500   0.0010278   0.0007083
   595.500   0.0000653   0.0000333
   596.500   0.0000000   0.0000000
   597.500   0.0000000   0.0000000
   598.500   0.0000000   0.0000000
   599.500   0.0000115   0.0000010
   600.500   0.0005296   0.0000474
   601.500   0.0003678   0.0000350
   602.500   0.0000755   0.0000071
   603.500   0.0006036   0.0000393
   604.500   0.0003316   0.0000210
   605.500   0.0000017   0.0000001
   606.500   0.0000000   0.0000000
   607.500   0.0002016   0.0000113
   608.500   0.0006078   0.0000339
   609.500   0.0000755   0.0000039
   610.500   0.0000755   0.0000038
   611.500   0.0000003   0.0000000
   612.500   0.0000000   0.0000000
   613.500   0.0000469   0.0000022
   614.500   0.0003565   0.0000171
   615.500   0.0003454   0.0000201
   616.500   0.0002031   0.0000144
   617.500   0.0000089   0.0000007
   618.500   0.0000000   0.0000000
   619.500   0.0000332   0.0000019
   620.500   0.0001183   0.0000066
   621.500   0.0002679   0.0000141
   622.500   0.0002241   0.0000174
   623.500   0.0002713   0.0000377
   624.500   0.0001881   0.0000287
   625.500   0.0007140   0.0002611
   626.500   0.0009149   0.0005283
   627.500   0.0001508   0.0000760
   628.500   0.0000000   0.0000000
   629.500   0.0000000   0.0000000
   630.500   0.0000778   0.0000685
   631.500   0.0008293   0.0007367
   632.500   0.0009083   0.0008210
   633.500   0.0009661   0.0008731
   634.500   0.0004626   0.0002125
   635.500   0.0005475   0.0001772
   636.500   0.0000626   0.0000237
   637.500   0.0005254   0.0004009
   638.500   0.0011251   0.0009671
   639.500   0.0004058   0.0002966
   640.500   0.0004501   0.0002661
   641.500   0.0003072   0.0001548
   642.500   0.0001713   0.0001236
   643.500   0.0005553   0.0004394
   644.500   0.0003033   0.0002233
   645.500   0.0006603   0.0005113
   646.500   0.0007333   0.0002891
   647.500   0.0005116   0.0001449
   648.500   0.0000708   0.0000297
   649.500   0.0005727   0.0003265
   650.500   0.0003358   0.0002549
   651.500   0.0006515   0.0003739
   652.500   0.0002866   0.0001161
   653.500   0.0000082   0.0000024
   654.500   0.0000063   0.0000062
   655.500   0.0005436   0.0005242
   656.500   0.0004095   0.0003875
   657.500   0.0002546   0.0002503
   658.500   0.0007894   0.0007670
   659.500   0.0008432   0.0008019
   660.500   0.0000357   0.0000338
   661.500   0.0000000   0.0000000
   662.500   0.0000000   0.0000000
   663.500   0.0000000   0.0000000
   664.500   0.0000000   0.0000000
   665.500   0.0000000   0.0000000
   666.500   0.0000751   0.0000745
   667.500   0.0008269   0.0008207
   668.500   0.0000590   0.0000585
   669.500   0.0000108   0.0000107
   670.500   0.0007132   0.0007069
   671.500   0.0002369   0.0002349
   672.500   0.0000000   0.0000000
   673.500   0.0000000   0.0000000
   674.500   0.0000000   0.0000000
   675.500   0.0000000   0.0000000
   676.500   0.0000000   0.0000000
   677.500   0.0000628   0.0000064
   678.500   0.0007974   0.0000829
   679.500   0.0001008   0.0000106
   680.500   0.0000000   0.0000000
   681.500   0.0000000   0.0000000
   682.500   0.0000000   0.0000000
   683.500   0.0000000   0.0000000
   684.500   0.0000000   0.0000000
   685.500   0.0000000   0.0000000
   686.500   0.0000000   0.0000000
   687.500   0.0000000   0.0000000
   688.500   0.0000000   0.0000000
   689.500   0.0000452   0.0000418
   690.500   0.0008175   0.0007556
   691.500   0.0001906   0.0001798
   692.500   0.0008219   0.0007924
   693.500   0.0000467   0.0000451
   694.500   0.0003455   0.0003438
   695.500   0.0006106   0.0006075
   696.500   0.0000687   0.0000683
   697.500   0.0008287   0.0008234
   698.500   0.0000680   0.0000676
   699.500   0.0001142   0.0001134
   700.500   0.0008063   0.0008003
   701.500   0.0000838   0.0000830
   702.500   0.0008223   0.0008131
   703.500   0.0001305   0.0001290
   704.500   0.0008116   0.0008003
   705.500   0.0001140   0.0001125
   706.500   0.0000000   0.0000000
   707.500   0.0000000   0.0000000
   708.500   0.0000000   0.0000000
   709.500   0.0000000   0.0000000
   710.500   0.0000000   0.0000000
   711.500   0.0000147   0.0000146
   712.500   0.0007382   0.0007324
   713.500   0.0003547   0.0003522
   714.500   0.0007899   0.0007852
   715.500   0.0000243   0.0000241
   716.500   0.0001970   0.0001959
   717.500   0.0007551   0.0007509
   718.500   0.0007017   0.0006991
   719.500   0.0002678   0.0002667
   720.500   0.0000599   0.0000598
   721.500   0.0008296   0.0008276
   722.500   0.0006952   0.0006939
   723.500   0.0003379   0.0003373
   724.500   0.0004809   0.0004786
   725.500   0.0004791   0.0004768
   726.500   0.0005393   0.0005359
   727.500   0.0011130   0.0011067
   728.500   0.0002675   0.0002661
   729.500   0.0000000   0.0000000
   730.500   0.0000084   0.0000083
   731.500   0.0006895   0.0006879
   732.500   0.0002629   0.0002623
   733.500   0.0000000   0.0000000
   734.500   0.0000000   0.0000000
   735.500   0.0000000   0.0000000
   736.500   0.0000000   0.0000000
   737.500   0.0000000   0.0000000
   738.500   0.0000000   0.0000000
   739.500   0.0001755   0.0001754
   740.500   0.0008183   0.0008173
   741.500   0.0008235   0.0008187
   742.500   0.0001050   0.0001044
   743.500   0.0003483   0.0003461
   744.500   0.0006057   0.0006020
   745.500   0.0000059   0.0000059
   746.500   0.0000000   0.0000000
   747.500   0.0000000   0.0000000
   748.500   0.0000000   0.0000000
   749.500   0.0002206   0.0002201
   750.500   0.0007283   0.0007265
   751.500   0.0000120   0.0000120
   752.500   0.0000000   0.0000000
   753.500   0.0000074   0.0000074
   754.500   0.0006737   0.0006711
   755.500   0.0007558   0.0007526
   756.500   0.0006977   0.0006949
   757.500   0.0012044   0.0012014
   758.500   0.0005019   0.0005007
   759.500   0.0000012   0.0000012
   760.500   0.0000270   0.0000270
   761.500   0.0007959   0.0007944
   762.500   0.0001380   0.0001377
   763.500   0.0000000   0.0000000
   764.500   0.0000589   0.0000588
   765.500   0.0007896   0.0007886
   766.500   0.0001124   0.0001122
   767.500   0.0000000   0.0000000
   768.500   0.0000008   0.0000008
   769.500   0.0004950   0.0004942
   770.500   0.0010763   0.0010749
   771.500   0.0009703   0.0009692
   772.500   0.0005257   0.0005251
   773.500   0.0007588   0.0007579
   774.500   0.0004096   0.0004092
   775.500   0.0005598   0.0005593
   776.500   0.0003709   0.0003704
   777.500   0.0010502   0.0010487
   778.500   0.0005030   0.0005023
   779.500   0.0000099   0.0000099
   780.500   0.0006712   0.0006705
   781.500   0.0002825   0.0002822
   782.500   0.0000000   0.0000000
   783.500   0.0000000   0.0000000
   784.500   0.0001844   0.0001842
   785.500   0.0007605   0.0007597
   786.500   0.0006120   0.0006114
   787.500   0.0020058   0.0020041
   788.500   0.0002999   0.0002996
   789.500   0.0006993   0.0006984
   790.500   0.0002562   0.0002559
   791.500   0.0007067   0.0007055
   792.500   0.0002745   0.0002741
   793.500   0.0009647   0.0009633
   794.500   0.0009083   0.0009072
   795.500   0.0001026   0.0001025
   796.500   0.0008248   0.0008241
   797.500   0.0000475   0.0000475
   798.500   0.0000000   0.0000000
   799.500   0.0000170   0.0000170
   800.500   0.0007348   0.0007341
   801.500   0.0002291   0.0002289
   802.500   0.0007450   0.0007437
   803.500   0.0008135   0.0008124
   804.500   0.0003429   0.0003424
   805.500   0.0000000   0.0000000
   806.500   0.0000000   0.0000000
   807.500   0.0002503   0.0002499
   808.500   0.0007012   0.0007000
   809.500   0.0000093   0.0000093
   810.500   0.0000000   0.0000000
   811.500   0.0000000   0.0000000
   812.500   0.0000000   0.0000000
   813.500   0.0000000   0.0000000
   814.500   0.0000000   0.0000000
   815.500   0.0000000   0.0000000
   816.500   0.0000000   0.0000000
   817.500   0.0000000   0.0000000
   818.500   0.0000000   0.0000000
   819.500   0.0000000   0.0000000
   820.500   0.0000000   0.0000000
